opt	Cancer	clinical	prequel	found_clinical	caught	s_survival	c_survival	original_survivors	shifted_survivors	original_deaths	shifted_deaths	screen_interval	dw_scenario	scan	mode_found	aggressive
5	Stomach	3	3	2	0.3374344917897502	0.2658	0.2658	0.0896900879177156	0.0896900879177156	0.24774440387203459	0.24774440387203459	1	3	incident	soc	Fast
5	Stomach	4	1	1	2.2243366958171946	0.6582	0.0481	0.10699059506880705	1.4640584131868775	2.1173461007483874	0.7602782826303172	1	3	incident	cfdna	Fast
5	Stomach	4	2	1	3.9541503289884194	0.4099	0.0481	0.19019463082434296	1.6208062198523532	3.7639556981640765	2.3333441091360667	1	3	incident	cfdna	Fast
5	Stomach	4	3	1	1.4546490498786984	0.2658	0.0481	0.06996861929916538	0.386645717457758	1.3846804305795328	1.0680033324209404	1	3	incident	cfdna	Fast
5	Stomach	4	4	1	0.20776831586835257	0.0481	0.0481	0.009993655993267759	0.009993655993267759	0.1977746598750848	0.1977746598750848	1	3	incident	cfdna	Fast
5	Stomach	4	4	2	0.6388021083991162	0.0481	0.0481	0.03072638141399749	0.03072638141399749	0.6080757269851187	0.6080757269851187	1	3	incident	soc	Fast
5	Thyroid	1	1	1	0	0.9975	0.9975	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	1	1	2	13.252686112320418	0.9975	0.9975	13.219554397039618	13.219554397039618	0.03313171528080034	0.03313171528080034	1	3	incident	soc	Fast
5	Thyroid	2	1	1	0	0.9975	0.9943	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	2	2	1	0	0.9943	0.9943	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	2	2	2	2.9983935568132347	0.9943	0.9943	2.981302713539399	2.981302713539399	0.017090843273835553	0.017090843273835553	1	3	incident	soc	Fast
5	Thyroid	3	1	1	0	0.9975	0.9871	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	3	2	1	0	0.9943	0.9871	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	3	3	1	0	0.9871	0.9871	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	3	3	2	5.04711797997388	0.9871	0.9871	4.9820101580322165	4.9820101580322165	0.06510782194166316	0.06510782194166316	1	3	incident	soc	Fast
5	Thyroid	4	1	1	0	0.9975	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	2	1	0	0.9943	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	3	1	0	0.9871	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	4	1	0	0.732	0.732	0	0	0	0	1	3	incident	cfdna	Fast
5	Thyroid	4	4	2	3.211802350892468	0.732	0.732	2.3510393208532867	2.3510393208532867	0.8607630300391815	0.8607630300391815	1	3	incident	soc	Fast
5	Urothelial Tract	1	1	1	0.6191344065737188	0.8442	0.8442	0.5226732660295333	0.5226732660295333	0.09646114054418542	0.09646114054418542	1	3	incident	cfdna	Fast
5	Urothelial Tract	1	1	2	0.692137413875159	0.8442	0.8442	0.5843024047934092	0.5843024047934092	0.10783500908174981	0.10783500908174981	1	3	incident	soc	Fast
5	Urothelial Tract	2	1	1	0.3252389850213001	0.8442	0.7246	0.23566816854643408	0.2745667511549815	0.08957081647486605	0.050672233866318576	1	3	incident	cfdna	Fast
5	Urothelial Tract	2	2	1	0.026768457585981825	0.7246	0.7246	0.01939642436680243	0.01939642436680243	0.007372033219179394	0.007372033219179394	1	3	incident	cfdna	Fast
5	Urothelial Tract	2	2	2	0.260635948913915	0.7246	0.7246	0.1888568085830228	0.1888568085830228	0.07177914033089218	0.07177914033089218	1	3	incident	soc	Fast
5	Urothelial Tract	3	1	1	0.5991244460918687	0.8442	0.5421	0.32478536222640203	0.5057808573907555	0.2743390838654666	0.09334358870111317	1	3	incident	cfdna	Fast
5	Urothelial Tract	3	2	1	0.061387304592852195	0.7246	0.5421	0.03327805781978518	0.0444812409079807	0.028109246773067018	0.016906063684871492	1	3	incident	cfdna	Fast
5	Urothelial Tract	3	3	1	0.007185562875044976	0.5421	0.5421	0.0038952936345618815	0.0038952936345618815	0.0032902692404830946	0.0032902692404830946	1	3	incident	cfdna	Fast
5	Urothelial Tract	3	3	2	0.46085630240033393	0.5421	0.5421	0.24983020153122104	0.24983020153122104	0.2110261008691129	0.2110261008691129	1	3	incident	soc	Fast
5	Urothelial Tract	4	1	1	0.6675958113595108	0.8442	0.1536	0.10254271662482085	0.563584383949699	0.56505309473469	0.10401142740981183	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	2	1	0.06840299654632102	0.7246	0.1536	0.010506700269514908	0.04956481129746421	0.05789629627680612	0.018838185248856807	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	3	1	0.011706813911981698	0.5421	0.1536	0.0017981666168803887	0.006346263821685279	0.00990864729510131	0.005360550090296419	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	4	1	0.0029455229296929076	0.1536	0.1536	4.524323220008306e-4	4.524323220008306e-4	0.002493090607692077	0.002493090607692077	1	3	incident	cfdna	Fast
5	Urothelial Tract	4	4	2	0.5068800273223191	0.1536	0.1536	0.0778567721967082	0.0778567721967082	0.4290232551256109	0.4290232551256109	1	3	incident	soc	Fast
5	Uterus	1	1	1	4.878481436363093	0.9534	0.9534	4.651144201428573	4.651144201428573	0.22733723493452002	0.22733723493452002	1	3	incident	cfdna	Fast
5	Uterus	1	1	2	23.405892711441652	0.9534	0.9534	22.31517811108847	22.31517811108847	1.0907146003531805	1.0907146003531805	1	3	incident	soc	Fast
5	Uterus	2	1	1	0.559879433844014	0.9534	0.8539	0.47808104855940353	0.5337890522268829	0.08179838528461045	0.026090381617131037	1	3	incident	cfdna	Fast
5	Uterus	2	2	1	0.786690148021789	0.8539	0.8539	0.6717547173958056	0.6717547173958056	0.11493543062598338	0.11493543062598338	1	3	incident	cfdna	Fast
5	Uterus	2	2	2	1.5404770502585496	0.8539	0.8539	1.3154133532157755	1.3154133532157755	0.22506369704277412	0.22506369704277412	1	3	incident	soc	Fast
5	Uterus	3	1	1	1.105025198376343	0.9534	0.6765	0.747549546701596	1.0535310241320055	0.357475651674747	0.05149417424433756	1	3	incident	cfdna	Fast
5	Uterus	3	2	1	1.9329568171402451	0.8539	0.6765	1.3076452867953758	1.6505518261560552	0.6253115303448693	0.2824049909841898	1	3	incident	cfdna	Fast
5	Uterus	3	3	1	0.22625822776270413	0.6765	0.6765	0.15306369108146933	0.15306369108146933	0.07319453668123478	0.07319453668123478	1	3	incident	cfdna	Fast
5	Uterus	3	3	2	2.4338781095977184	0.6765	0.6765	1.6465185411428565	1.6465185411428565	0.787359568454862	0.787359568454862	1	3	incident	soc	Fast
5	Uterus	4	1	1	0.56829867345069085	0.9534	0.1902	0.10809040769032141	0.5418159552678886	0.46020826576036944	0.02648271818280218	1	3	incident	cfdna	Fast
5	Uterus	4	2	1	0.9940920773864119	0.8539	0.1902	0.18907631311889556	0.8488552248802571	0.8050157642675163	0.14523685250615478	1	3	incident	cfdna	Fast
5	Uterus	4	3	1	0.17013364251458296	0.6765	0.1902	0.03235941880627368	0.11509540916111537	0.13777422370830927	0.05503823335346759	1	3	incident	cfdna	Fast
5	Uterus	4	4	1	0.09559592082467261	0.1902	0.1902	0.018182344140852732	0.018182344140852732	0.07741357668381987	0.07741357668381987	1	3	incident	cfdna	Fast
5	Uterus	4	4	2	1.1023405530175334	0.1902	0.1902	0.20966517318393488	0.20966517318393488	0.8926753798335986	0.8926753798335986	1	3	incident	soc	Fast
5	[OTHER]	1	1	1	0	0.8573	0.8573	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	1	1	2	4.03	0.8573	0.8573	3.454919	3.454919	0.5750810000000003	0.5750810000000003	1	3	incident	soc	Fast
5	[OTHER]	2	1	1	0	0.8573	0.705	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	2	2	1	0	0.705	0.705	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	2	2	2	2.14	0.705	0.705	1.5087	1.5087	0.6313000000000001	0.6313000000000001	1	3	incident	soc	Fast
5	[OTHER]	3	1	1	0	0.8573	0.5399	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	3	2	1	0	0.705	0.5399	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	3	3	1	0	0.5399	0.5399	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	3	3	2	2.46	0.5399	0.5399	1.328154	1.328154	1.131846	1.131846	1	3	incident	soc	Fast
5	[OTHER]	4	1	1	0	0.8573	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	2	1	0	0.705	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	3	1	0	0.5399	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	4	1	0	0.199	0.199	0	0	0	0	1	3	incident	cfdna	Fast
5	[OTHER]	4	4	2	2.33	0.199	0.199	0.46367	0.46367	1.8663299999999998	1.8663299999999998	1	3	incident	soc	Fast
5	Lymphoid Leukemia	0	0	2	17.43	0.8527	0.8527	14.862561	14.862561	2.567439	2.567439	1	3	incident	soc	Fast
5	Myeloid Neoplasm	0	0	2	14.55	0.4311	0.4311	6.272505	6.272505	8.277495	8.277495	1	3	incident	soc	Fast
5	Plasma Cell Neoplasm	0	0	2	17.860000000000003	0.5928	0.5928	10.587408000000002	10.587408000000002	7.272592000000001	7.272592000000001	1	3	incident	soc	Fast
5	[OTHER]	0	0	2	59.73	0.4289	0.4289	25.618197	25.618197	34.111802999999995	34.111802999999995	1	3	incident	soc	Fast
6	Anus	1	1	1	0.3995731142576896	0.9088	0.9088	0.3631320462373884	0.3631320462373884	0.036441068020301275	0.036441068020301275	1	3	prevalent	cfdna	Fast
6	Anus	2	1	1	1.211608229668704	0.9088	0.8214	0.9952149998498736	1.1011095591229183	0.21639322981883052	0.11049867054578573	1	3	prevalent	cfdna	Fast
6	Anus	2	2	1	0.5391669259514584	0.8214	0.8214	0.44287171297652794	0.44287171297652794	0.09629521297493046	0.09629521297493046	1	3	prevalent	cfdna	Fast
6	Anus	3	1	1	1.0741207709828937	0.9088	0.6725	0.722346218485996	0.9761609566692537	0.35177455249689765	0.09795981431363984	1	3	prevalent	cfdna	Fast
6	Anus	3	2	1	0.9559679329690944	0.8214	0.6725	0.642888434921716	0.7852320601408141	0.31307949804737845	0.17073587282828026	1	3	prevalent	cfdna	Fast
6	Anus	3	3	1	0.3977239847969654	0.6725	0.6725	0.26746937977595925	0.26746937977595925	0.13025460502100616	0.13025460502100616	1	3	prevalent	cfdna	Fast
6	Anus	4	1	1	0.3351256805466628	0.9088	0.2353	0.07885507263262975	0.30456221848080717	0.256270607914033	0.03056346206585563	1	3	prevalent	cfdna	Fast
6	Anus	4	2	1	0.2982619950863575	0.8214	0.2353	0.07018104744381991	0.24499240276393405	0.22808094764253753	0.05326959232242344	1	3	prevalent	cfdna	Fast
6	Anus	4	3	1	0.2481779036747841	0.6725	0.2353	0.0583962607346767	0.1668996402212923	0.18978164294010738	0.08127826345349179	1	3	prevalent	cfdna	Fast
6	Anus	4	4	1	0.12346943228798585	0.2353	0.2353	0.02905235741736307	0.02905235741736307	0.09441707487062277	0.09441707487062277	1	3	prevalent	cfdna	Fast
6	Bladder	1	1	1	13.221462084943772	0.8622	0.8622	11.39954460963852	11.39954460963852	1.821917475305252	1.821917475305252	1	3	prevalent	cfdna	Fast
6	Bladder	2	1	1	11.997911176506255	0.8622	0.618	7.414709107080866	10.344599016383693	4.58320206942539	1.6533121601225622	1	3	prevalent	cfdna	Fast
6	Bladder	2	2	1	2.8795003662906042	0.618	0.618	1.7795312263675933	1.7795312263675933	1.0999691399230107	1.0999691399230107	1	3	prevalent	cfdna	Fast
6	Bladder	3	1	1	4.799164470602503	0.8622	0.495	2.375586412948239	4.137839606553477	2.423578057654264	0.661324864049025	1	3	prevalent	cfdna	Fast
6	Bladder	3	2	1	2.3035992123426445	0.618	0.495	1.140281610109609	1.4236243132277542	1.1633176022330356	0.8799748991148902	1	3	prevalent	cfdna	Fast
6	Bladder	3	3	1	0.5643831290673765	0.495	0.495	0.2793696488883514	0.2793696488883514	0.28501348017902517	0.28501348017902517	1	3	prevalent	cfdna	Fast
6	Bladder	4	1	1	8.861823502647194	0.8622	0.1628	1.4427048662309632	7.6406642239824105	7.41911863641623	1.2211592786647836	1	3	prevalent	cfdna	Fast
6	Bladder	4	2	1	4.253675773286169	0.618	0.1628	0.6924984158909883	2.6287716278908526	3.5611773573951804	1.6249041453953166	1	3	prevalent	cfdna	Fast
6	Bladder	4	3	1	2.084302100068754	0.495	0.1628	0.3393243818911931	1.0317295395340331	1.7449777181775605	1.0525725605347207	1	3	prevalent	cfdna	Fast
6	Bladder	4	4	1	1.0317314690788228	0.1628	0.1628	0.16796588316603236	0.16796588316603236	0.8637655859127904	0.8637655859127904	1	3	prevalent	cfdna	Fast
6	Breast	1	1	1	8.825551757631407	0.9824	0.9824	8.670222046697095	8.670222046697095	0.15532971093431233	0.15532971093431233	1	3	prevalent	cfdna	Fast
6	Breast	2	1	1	11.007354696281823	0.9824	0.9286	10.2214295709673	10.813625253627263	0.7859251253145225	0.19372944265455952	1	3	prevalent	cfdna	Fast
6	Breast	2	2	1	23.365625712321613	0.9286	0.9286	21.69732003646185	21.69732003646185	1.6683056758597639	1.6683056758597639	1	3	prevalent	cfdna	Fast
6	Breast	3	1	1	3.503178211546979	0.9824	0.7653	2.6809822852969027	3.4415222750237526	0.822195926250076	0.06165593652322666	1	3	prevalent	cfdna	Fast
6	Breast	3	2	1	14.87258560351603	0.9286	0.7653	11.381989762370818	13.810682991424986	3.490595841145213	1.0619026120910449	1	3	prevalent	cfdna	Fast
6	Breast	3	3	1	7.848677787703294	0.7653	0.7653	6.00659311092933	6.00659311092933	1.8420846767739634	1.8420846767739634	1	3	prevalent	cfdna	Fast
6	Breast	4	1	1	1.9462101175260995	0.9824	0.273	0.5313153620846253	1.9119568194576404	1.4148947554414744	0.034253298068459254	1	3	prevalent	cfdna	Fast
6	Breast	4	2	1	8.262547557508906	0.9286	0.273	2.2556754831999317	7.67260166190277	6.0068720743089745	0.5899458956061361	1	3	prevalent	cfdna	Fast
6	Breast	4	3	1	8.720736732790703	0.7653	0.273	2.380761128051862	6.673979821604725	6.339975604738841	2.046756911185978	1	3	prevalent	cfdna	Fast
6	Breast	4	4	1	4.868200314063851	0.273	0.273	1.3290186857394315	1.3290186857394315	3.5391816283244197	3.5391816283244197	1	3	prevalent	cfdna	Fast
6	Cervix	1	1	1	1.1614175729233809	0.9089	0.9089	1.055612432030061	1.055612432030061	0.10580514089331995	0.10580514089331995	1	3	prevalent	cfdna	Fast
6	Cervix	2	1	1	1.078852216074989	0.9089	0.7295	0.7870226916267045	0.9805687791905574	0.29182952444828447	0.09828343688443143	1	3	prevalent	cfdna	Fast
6	Cervix	2	2	1	1.0680643198348083	0.7295	0.7295	0.7791529213194928	0.7791529213194928	0.2889113985153156	0.2889113985153156	1	3	prevalent	cfdna	Fast
6	Cervix	3	1	1	1.5632348437004944	0.9089	0.5202	0.8131947656929971	1.4208241494393794	0.7500400780074972	0.14241069426111497	1	3	prevalent	cfdna	Fast
6	Cervix	3	2	1	3.0952053523624086	0.7295	0.5202	1.6101258242989251	2.257952304548377	1.4850795280634836	0.8372530478140313	1	3	prevalent	cfdna	Fast
6	Cervix	3	3	1	0.758327087677677	0.5202	0.5202	0.3944817510099276	0.3944817510099276	0.36384533666774943	0.36384533666774943	1	3	prevalent	cfdna	Fast
6	Cervix	4	1	1	1.3650783142173333	0.9089	0.1835	0.2504918706588806	1.2407196797921343	1.1145864435584525	0.12435863442519901	1	3	prevalent	cfdna	Fast
6	Cervix	4	2	1	2.7028553781192866	0.7295	0.1835	0.49597396188488907	1.9717329983380196	2.2068814162343973	0.7311223797812669	1	3	prevalent	cfdna	Fast
6	Cervix	4	3	1	1.3243997523685147	0.5202	0.1835	0.24302735455962246	0.6889527511821014	1.0813723978088923	0.6354470011864134	1	3	prevalent	cfdna	Fast
6	Cervix	4	4	1	0.6555791034868331	0.1835	0.1835	0.12029876548983388	0.12029876548983388	0.5352803379969993	0.5352803379969993	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	1	1	1	13.531538778575039	0.9378	0.9378	12.689877066547673	12.689877066547673	0.841661712027368	0.841661712027368	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	2	1	1	25.472419416133945	0.9378	0.8396	21.386643341786062	23.888034928450413	4.085776074347884	1.5843844876835322	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	2	2	1	9.135357280845424	0.8396	0.8396	7.670045972997819	7.670045972997819	1.4653113078476059	1.4653113078476059	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	3	1	1	27.41654162655874	0.9378	0.7082	19.4163947799289	25.711232737386787	8.000146846629837	1.7053088891719543	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	3	2	1	19.66514676752082	0.8396	0.7082	13.926856940758245	16.51085722601048	5.738289826762574	3.154289541510339	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	3	3	1	5.064740720147173	0.7082	0.7082	3.586849378008228	3.586849378008228	1.4778913421389448	1.4778913421389448	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	4	1	1	22.25799007957931	0.9378	0.1327	2.953635283560175	20.87354309662948	19.304354796019137	1.384446982949834	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	4	2	1	15.965056702882533	0.8396	0.1327	2.1185630244725124	13.404261607740175	13.846493678410019	2.560795095142358	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	4	3	1	8.223510031362265	0.7082	0.1327	1.0912597811617726	5.823889804210756	7.132250250200492	2.399620227151509	1	3	prevalent	cfdna	Fast
6	Colon/Rectum	4	4	1	5.077464629709107	0.1327	0.1327	0.6737795563623986	0.6737795563623986	4.4036850733467086	4.4036850733467086	1	3	prevalent	cfdna	Fast
6	Esophagus	1	1	1	0.36161883084654584	0.5811	0.5811	0.21013670260492776	0.21013670260492776	0.15148212824161808	0.15148212824161808	1	3	prevalent	cfdna	Fast
6	Esophagus	2	1	1	0.851553621535521	0.5811	0.3792	0.3229091332862696	0.49483780947429123	0.5286444882492515	0.35671581206122976	1	3	prevalent	cfdna	Fast
6	Esophagus	2	2	1	0.953742292598379	0.3792	0.3792	0.36165907735330527	0.36165907735330527	0.5920832152450737	0.5920832152450737	1	3	prevalent	cfdna	Fast
6	Esophagus	3	1	1	0.956539684464558	0.5811	0.226	0.21617796868899009	0.5558452106423546	0.7403617157755679	0.4006944738222034	1	3	prevalent	cfdna	Fast
6	Esophagus	3	2	1	2.1426498968878533	0.3792	0.226	0.4842388766966548	0.812492840899874	1.6584110201911983	1.3301570559879792	1	3	prevalent	cfdna	Fast
6	Esophagus	3	3	1	0.6674630835897786	0.226	0.226	0.15084665689128995	0.15084665689128995	0.5166164266984886	0.5166164266984886	1	3	prevalent	cfdna	Fast
6	Esophagus	4	1	1	1.6486700252559858	0.5811	0.0441	0.07270634811378897	0.9580421516762533	1.5759636771421968	0.6906278735797325	1	3	prevalent	cfdna	Fast
6	Esophagus	4	2	1	3.693022586505893	0.3792	0.0441	0.16286229606490987	1.4003941648030345	3.5301602904409832	2.2926284217028585	1	3	prevalent	cfdna	Fast
6	Esophagus	4	3	1	2.3008310830087133	0.226	0.0441	0.10146665076068424	0.5199878247599692	2.199364432248029	1.780843258248744	1	3	prevalent	cfdna	Fast
6	Esophagus	4	4	1	1.2174082001796702	0.0441	0.0441	0.05368770162792346	0.05368770162792346	1.1637204985517469	1.1637204985517469	1	3	prevalent	cfdna	Fast
6	Gallbladder	1	1	1	0	0.5271	0.5271	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Gallbladder	2	1	1	0	0.5271	0.2403	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Gallbladder	2	2	1	0.8234840693735698	0.2403	0.2403	0.19788322187046883	0.19788322187046883	0.625600847503101	0.625600847503101	1	3	prevalent	cfdna	Fast
6	Gallbladder	3	1	1	0	0.5271	0.2129	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Gallbladder	3	2	1	0.543328675688384	0.2403	0.2129	0.11567467505405697	0.13056188076791872	0.4276540006343271	0.4127667949204654	1	3	prevalent	cfdna	Fast
6	Gallbladder	3	3	1	0.2689481974528245	0.2129	0.2129	0.057259071237706335	0.057259071237706335	0.2116891262151182	0.2116891262151182	1	3	prevalent	cfdna	Fast
6	Gallbladder	4	1	1	0	0.5271	0.0215	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Gallbladder	4	2	1	2.1223776394077505	0.2403	0.0215	0.04563111924726663	0.5100073467496824	2.0767465201604836	1.612370292658068	1	3	prevalent	cfdna	Fast
6	Gallbladder	4	3	1	2.101153849738028	0.2129	0.0215	0.045174807769367595	0.44733565460922614	2.0559790419686603	1.653818195128802	1	3	prevalent	cfdna	Fast
6	Gallbladder	4	4	1	0.6969069165442255	0.0215	0.0215	0.014983498705700848	0.014983498705700848	0.6819234178385248	0.6819234178385248	1	3	prevalent	cfdna	Fast
6	Head and Neck	1	1	1	17.96053339876109	0.8883	0.8883	15.954341818119474	15.954341818119474	2.0061915806416137	2.0061915806416137	1	3	prevalent	cfdna	Fast
6	Head and Neck	2	1	1	19.618733847378767	0.8883	0.7862	15.424248550809185	17.427321276626557	4.19448529656958	2.1914125707522087	1	3	prevalent	cfdna	Fast
6	Head and Neck	2	2	1	5.0857824413648585	0.7862	0.7862	3.998442155401052	3.998442155401052	1.0873402859638066	1.0873402859638066	1	3	prevalent	cfdna	Fast
6	Head and Neck	3	1	1	23.85414278388009	0.8883	0.6851	16.34247322123625	21.18963503492068	7.511669562643839	2.6645077489594065	1	3	prevalent	cfdna	Fast
6	Head and Neck	3	2	1	12.367456998428565	0.7862	0.6851	8.47294478962341	9.723294692164538	3.8945122088051543	2.644162306264027	1	3	prevalent	cfdna	Fast
6	Head and Neck	3	3	1	3.0491480058787013	0.6851	0.6851	2.088971298827498	2.088971298827498	0.960176707051203	0.960176707051203	1	3	prevalent	cfdna	Fast
6	Head and Neck	4	1	1	68.20606655290337	0.8883	0.5483	37.397386290956916	60.587448918944055	30.808680261946446	7.618617633959307	1	3	prevalent	cfdna	Fast
6	Head and Neck	4	2	1	35.36222629198921	0.7862	0.5483	19.389108675897685	27.80178231076192	15.973117616091528	7.560443981227294	1	3	prevalent	cfdna	Fast
6	Head and Neck	4	3	1	17.436803614573716	0.6851	0.5483	9.5605994218707675	11.945954156344452	7.876204192702947	5.4908494582292615	1	3	prevalent	cfdna	Fast
6	Head and Neck	4	4	1	8.631233931352677	0.5483	0.5483	4.732505564560673	4.732505564560673	3.8987283667920036	3.8987283667920036	1	3	prevalent	cfdna	Fast
6	Kidney	1	1	1	0	0.9583	0.9583	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Kidney	2	1	1	0	0.9583	0.8695	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Kidney	2	2	1	0.41827875188956826	0.8695	0.8695	0.36369337476797964	0.36369337476797964	0.05458537712158864	0.05458537712158864	1	3	prevalent	cfdna	Fast
6	Kidney	3	1	1	0	0.9583	0.7654	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Kidney	3	2	1	1.3977896618119758	0.8695	0.7654	1.0698682071508863	1.215378110945513	0.3279214546610896	0.1824115508664628	1	3	prevalent	cfdna	Fast
6	Kidney	3	3	1	1.3908033189998894	0.7654	0.7654	1.0645208603625154	1.0645208603625154	0.3262824586373741	0.3262824586373741	1	3	prevalent	cfdna	Fast
6	Kidney	4	1	1	0	0.9583	0.1411	0	0	0	0	1	3	prevalent	cfdna	Fast
6	Kidney	4	2	1	1.606928645302783	0.8695	0.1411	0.22673763185222265	1.3972244570907697	1.3801910134505602	0.2097041882120131	1	3	prevalent	cfdna	Fast
6	Kidney	4	3	1	3.1977879941010685	0.7654	0.1411	0.45120788596766076	2.447586930684958	2.746580108133408	0.7502010634161108	1	3	prevalent	cfdna	Fast
6	Kidney	4	4	1	1.3027602247505565	0.1411	0.1411	0.18381946771230354	0.18381946771230354	1.118940757038253	1.118940757038253	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	1	1	1	5.789978053494355	0.4277	0.4277	2.476373613479536	2.476373613479536	3.3136044400148195	3.3136044400148195	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	2	1	1	6.065688448534359	0.4277	0.3649	2.2133697148701876	2.594294949438145	3.8523187336641707	3.471393499096213	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	2	2	1	2.135993866353975	0.3649	0.3649	0.7794241618325655	0.7794241618325655	1.3565697045214093	1.3565697045214093	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	3	1	1	7.406995476465787	0.4277	0.0875	0.6481121041907564	3.167971965284418	6.75888337227503	4.2390235111813706	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	3	2	1	5.216643535559054	0.3649	0.0875	0.4564563093614172	1.9035532261254988	4.760187226197637	3.313090309433555	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	3	3	1	2.582243379414793	0.0875	0.0875	0.22594629569879435	0.22594629569879435	2.3562970837159987	2.3562970837159987	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	4	1	1	6.423370322649405	0.4277	0.0201	0.12910974348525306	2.7472754869971507	6.294260579164152	3.676094835652255	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	4	2	1	4.5238900680602665	0.3649	0.0201	0.09093019036801135	1.650767485835191	4.432959877692255	2.873122582225075	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	4	3	1	4.478651139082364	0.0875	0.0201	0.0900208878955555	0.39188197466970676	4.388630251186807	4.086769164412656	1	3	prevalent	cfdna	Fast
6	Liver/Bile-duct	4	4	1	1.299650169377169	0.0201	0.0201	0.026122968404481094	0.026122968404481094	1.273527200972688	1.273527200972688	1	3	prevalent	cfdna	Fast
6	Lung	1	1	1	6.889988806910479	0.6632	0.6632	4.5694405767430295	4.5694405767430295	2.320548230167449	2.320548230167449	1	3	prevalent	cfdna	Fast
6	Lung	2	1	1	2.819096089995793	0.6632	0.4188	1.1806374424902382	1.86962452688521	1.638458647505555	0.9494715631105831	1	3	prevalent	cfdna	Fast
6	Lung	2	2	1	2.9442909172698215	0.4188	0.4188	1.2330690361526013	1.2330690361526013	1.7112218811172202	1.7112218811172202	1	3	prevalent	cfdna	Fast
6	Lung	3	1	1	14.976447978102653	0.6632	0.1986	2.974322568451187	9.93238029907768	12.002125409651466	5.044067679024973	1	3	prevalent	cfdna	Fast
6	Lung	3	2	1	31.283032292682527	0.4188	0.1986	6.21281021332675	13.101333924175442	25.070222079355776	18.18169836850708	1	3	prevalent	cfdna	Fast
6	Lung	3	3	1	8.670335867202947	0.1986	0.1986	1.7219287032265056	1.7219287032265056	6.948407163976443	6.948407163976443	1	3	prevalent	cfdna	Fast
6	Lung	4	1	1	29.215341746613383	0.6632	0.0486	1.4198656088854102	19.375614646353995	27.79547613772797	9.839727100259386	1	3	prevalent	cfdna	Fast
6	Lung	4	2	1	61.02545013593061	0.4188	0.0486	2.9658368766062275	25.55745851692774	58.05961325932438	35.46799161900287	1	3	prevalent	cfdna	Fast
6	Lung	4	3	1	33.82710299082458	0.1986	0.0486	1.6439972053540746	6.7180626539777615	32.18310578547051	27.109040336846817	1	3	prevalent	cfdna	Fast
6	Lung	4	4	1	17.614467812518818	0.0486	0.0486	0.8560631356884146	0.8560631356884146	16.758404676830406	16.758404676830406	1	3	prevalent	cfdna	Fast
